,dataset,ensemble,alpha,threshold,Labels,Time,n_clusters,real_n,accuracy,F1_score
330,aniso,Voting,0.5,0.1,"[1 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0
 0 0 0 0 0 1 0 0 1 0 1 1 1 1 0 0 0 1 0 1 1 0 1 0 1 1 0 0 0 1 1 0 0 0 0 1 0
 1 0 1 1 0 1 0 0 1 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0 0 0
 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 1 0 1 0 1 0 0 0 0 1 0
 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 1 0 1 1 0 0 0 1 0 0 0 1 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0
 0 1 0 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 1 0 1 1 1 0 0 0 0 1 0 0 0 1 0
 0 0 1 0 1 0 1 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0
 0 1 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0 0 0 0 1 0 1 0 1 0
 1 1 1 1 1 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 1 1 0 1 1 1 0 0 1 1 0 0 1 0 1
 0 1 0 1 0 1 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 1 0 1 0 1 0 0
 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 1 0 1 0 0 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 1 0 1 1 0 0 1 0 0 1 1 1 1 0 0
 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1]",0.0208661556,2,3,0.334,0.2213386349
331,aniso,Graph,0.5,0.1,"[2 2 0 2 1 0 2 1 1 1 1 0 2 1 0 2 0 2 2 0 2 1 1 1 1 0 2 1 0 2 1 2 2 0 1 1 1
 1 0 1 0 0 2 0 1 2 1 2 2 2 2 0 1 0 2 1 2 2 1 2 0 2 2 0 0 1 2 2 1 1 1 0 2 1
 2 0 2 2 1 2 1 0 2 1 2 2 2 2 2 1 1 1 1 1 1 1 1 0 0 1 0 2 2 2 2 1 2 1 0 1 0
 2 2 2 0 0 2 1 1 1 1 0 0 0 0 1 0 2 2 0 1 1 2 1 2 1 1 2 0 2 0 2 0 0 0 1 2 1
 0 0 2 0 1 1 2 1 1 1 2 2 0 1 0 1 2 2 1 1 2 0 0 2 0 2 2 1 1 1 2 0 1 0 2 0 1
 0 1 0 2 1 1 1 1 0 0 1 1 0 1 1 1 1 0 1 0 1 0 2 0 0 1 1 0 2 2 0 1 1 1 0 0 0
 1 2 1 0 1 1 2 0 2 1 0 1 1 2 2 1 1 1 1 2 1 1 2 1 2 2 2 0 0 1 0 2 1 1 1 2 1
 1 0 2 1 2 0 2 2 2 1 2 1 2 0 0 1 1 0 0 1 1 1 1 0 2 1 2 1 1 1 1 1 1 2 2 1 1
 1 2 1 1 0 0 1 2 1 2 1 2 2 1 0 0 1 0 1 0 2 1 2 1 0 2 2 1 0 1 0 2 1 2 1 2 1
 2 2 2 2 2 1 1 0 1 2 0 2 1 1 1 1 0 2 0 0 2 1 2 2 0 2 2 2 0 1 2 2 1 1 2 1 2
 0 2 0 2 1 2 1 2 0 0 0 0 2 0 2 1 1 2 0 0 0 1 1 0 2 0 1 2 2 0 2 0 2 0 2 0 0
 1 0 2 1 1 1 0 0 2 2 2 1 1 1 0 0 0 0 2 1 2 0 1 1 1 1 1 0 2 1 1 1 0 0 1 1 1
 0 1 0 0 2 0 1 2 1 1 1 2 1 2 1 0 1 2 2 1 1 1 2 1 2 2 0 1 2 1 0 2 2 2 2 1 1
 0 1 1 0 0 2 0 0 1 1 2 2 0 0 1 2 1 0 2]",0.6698749065,3,3,0.528,0.5265627618
332,blobs,GMM_MCA,0.5,0.1,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",23.9552769661,1,3,0.334,0.1669165417
333,blobs,GMM_Voting,0.5,0.1,"[3 0 1 0 0 0 1 0 0 0 0 0 0 3 0 3 0 3 3 0 1 3 1 0 3 0 0 3 0 0 0 3 3 1 0 0 0
 3 3 0 3 1 0 1 0 0 0 3 0 1 0 0 3 0 3 0 0 0 3 1 1 0 1 3 0 3 0 0 0 0 0 0 0 0
 0 0 0 3 0 0 0 1 1 1 0 0 3 0 3 0 0 0 1 0 0 3 3 0 0 0 3 0 3 0 0 0 3 1 0 0 0
 0 0 0 0 0 3 0 1 0 0 3 0 1 0 3 0 0 3 0 0 3 0 0 0 1 3 3 0 3 0 0 3 3 3 0 1 3
 3 1 3 0 3 3 3 1 0 0 0 0 0 3 0 3 3 0 0 0 0 3 3 3 0 3 3 3 3 1 0 0 0 0 3 3 0
 0 3 0 3 0 0 0 0 0 3 3 0 0 0 1 0 0 3 3 0 0 3 0 3 3 0 3 0 0 0 0 1 3 3 1 0 3
 3 0 0 3 0 0 3 0 3 1 0 1 0 0 0 1 3 0 3 3 0 3 0 0 0 0 1 0 3 0 3 3 0 0 0 0 0
 0 0 0 0 3 3 0 0 3 3 0 0 3 3 0 0 0 3 1 0 0 0 0 0 1 3 0 3 0 0 0 3 0 0 3 0 0
 3 0 0 3 0 0 3 0 0 3 0 0 0 0 0 3 3 0 3 3 0 3 3 1 0 3 0 0 0 0 0 0 3 0 0 0 0
 0 3 0 0 0 0 3 1 3 3 1 0 3 0 0 0 3 0 0 0 0 0 0 0 1 1 0 3 0 1 0 0 1 1 3 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 3 0 0 3 1 3 3 3 0 3 0 0 0 3 3 3 3 0 0 0 0
 3 0 3 0 0 0 3 3 3 0 3 0 3 3 3 1 3 0 1 0 0 0 3 3 0 3 0 0 0 3 0 0 0 0 3 3 0
 3 3 0 1 0 3 3 3 3 0 0 1 3 0 3 0 1 0 3 0 3 3 3 3 3 0 1 3 0 0 1 0 3 3 3 0 0
 1 3 3 3 3 1 0 0 3 3 0 3 3 0 0 0 0 1 3]",0.6074304581,3,3,0.232,0.1288888889
334,blobs,GMM_Pair,0.5,0.1,"[1 3 3 0 0 0 3 0 3 3 3 2 0 1 2 1 2 1 1 0 3 1 3 3 1 2 2 1 3 3 2 1 1 3 0 0 3
 1 1 3 1 3 0 3 0 2 3 1 3 3 0 3 1 3 1 3 2 3 1 3 3 0 3 1 0 1 0 0 0 0 0 3 0 3
 0 2 0 1 2 2 2 3 3 3 3 0 1 2 1 2 2 3 3 0 2 1 1 2 3 3 1 0 1 3 0 3 1 3 2 3 3
 3 2 3 0 3 1 3 3 2 3 1 2 3 2 1 3 3 1 0 0 1 0 0 0 3 1 1 3 1 3 2 1 1 1 2 3 1
 1 3 1 2 1 1 1 3 2 0 3 3 3 1 0 1 1 0 3 3 0 1 1 1 3 1 1 1 1 3 3 0 3 0 1 1 2
 3 1 2 1 0 2 0 0 0 1 1 0 0 3 3 0 3 1 1 2 2 1 3 1 1 3 1 3 3 2 3 3 1 1 3 2 1
 1 3 0 1 0 0 1 0 1 3 0 3 3 3 2 3 1 3 1 1 2 1 2 0 0 3 3 3 1 0 1 1 3 3 3 0 0
 3 0 3 0 1 1 3 3 1 1 2 3 1 1 3 3 0 1 3 3 0 2 0 2 3 1 0 1 0 3 3 1 0 3 1 3 0
 1 2 2 1 3 3 1 0 2 1 2 0 2 0 3 1 1 0 1 1 2 1 1 3 3 1 3 0 3 0 3 0 1 3 2 2 2
 3 1 0 2 3 2 1 3 1 1 3 2 1 2 3 3 1 2 0 3 0 0 0 0 3 3 0 1 3 3 2 2 3 3 1 2 0
 3 0 2 3 2 0 3 3 3 0 2 0 1 1 0 0 1 3 3 1 3 1 1 1 3 1 3 3 2 1 1 1 1 0 3 0 0
 1 3 1 0 0 3 1 1 1 3 1 0 1 1 1 3 1 3 3 2 3 3 1 1 0 1 0 0 3 1 0 0 3 0 1 1 3
 1 1 2 3 0 1 1 1 1 0 0 3 1 2 1 3 3 3 1 3 1 1 1 1 1 0 3 1 3 3 3 3 1 1 1 3 0
 3 1 1 1 1 3 3 3 1 1 0 1 1 3 0 0 3 3 1]",0.2746343613,4,3,0,0
335,blobs,MM,0.5,0.1,"[3 1 2 4 4 4 2 4 1 1 1 4 4 3 4 3 4 3 3 4 2 3 2 1 3 4 4 3 1 1 4 3 3 2 4 4 1
 3 3 1 3 2 4 2 4 4 1 3 1 2 4 1 3 1 3 1 4 1 3 2 2 4 2 3 4 3 4 4 4 4 4 1 4 1
 4 4 4 3 4 4 4 2 2 2 1 4 3 4 3 4 4 1 2 4 4 3 3 4 1 1 3 4 3 1 4 1 3 2 4 1 1
 1 4 1 4 1 3 1 2 4 1 3 4 2 4 3 1 1 3 4 4 3 4 4 4 2 3 3 1 3 1 4 3 3 3 4 2 3
 3 2 3 4 3 3 3 2 4 4 1 1 1 3 4 3 3 4 1 1 4 3 3 3 1 3 3 3 3 2 1 4 1 4 3 3 4
 1 3 4 3 4 4 4 4 4 3 3 4 4 1 2 4 1 3 3 4 4 3 1 3 3 1 3 1 1 4 1 2 3 3 2 4 3
 3 1 4 3 4 4 3 4 3 2 4 2 1 1 4 2 3 1 3 3 4 3 4 4 4 1 2 1 3 4 3 3 1 1 1 4 4
 1 4 1 4 3 3 1 1 3 3 4 1 3 3 1 1 4 3 2 1 4 4 4 4 2 3 4 3 4 1 1 3 4 1 3 1 4
 3 4 4 3 1 1 3 4 4 3 4 4 4 4 1 3 3 4 3 3 4 3 3 2 1 3 1 4 1 4 1 4 3 1 4 4 4
 1 3 4 4 1 4 3 2 3 3 2 4 3 4 1 1 3 4 4 1 4 4 4 4 2 2 4 3 1 2 4 4 2 2 3 4 4
 1 4 4 1 4 4 1 1 1 4 4 4 3 3 4 4 3 1 1 3 2 3 3 3 1 3 1 1 4 3 3 3 3 4 1 4 4
 3 1 3 4 4 1 3 3 3 1 3 4 3 3 3 2 3 1 2 4 1 1 3 3 4 3 4 4 1 3 4 4 1 4 3 3 1
 3 3 4 2 4 3 3 3 3 4 4 2 3 4 3 1 2 1 3 1 3 3 3 3 3 4 2 3 1 1 2 1 3 3 3 1 4
 2 3 3 3 3 2 1 1 3 3 4 3 3 1 4 4 1 2 3]",287.7030405998,4,3,0,0
336,blobs,Voting,0.5,0.1,"[1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 0 1 0 0 1 0 0 0 1 1 0 0 0 0
 1 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 1 0 1 0 0 1 1 1 0 0 1
 1 0 1 0 1 1 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 1 1 0 1 1 1 1 0 0 0 0 0 1 1 0
 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 1 0 1 1 0 1 0 0 0 0 0 1 1 0 0 1
 1 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0
 0 0 0 0 1 1 0 0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0
 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 1 0 1 1 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0
 0 1 0 0 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 1 1 1 0 1 0 0 0 1 1 1 1 0 0 0 0
 1 0 1 0 0 0 1 1 1 0 1 0 1 1 1 0 1 0 0 0 0 0 1 1 0 1 0 0 0 1 0 0 0 0 1 1 0
 1 1 0 0 0 1 1 1 1 0 0 0 1 0 1 0 0 0 1 0 1 1 1 1 1 0 0 1 0 0 0 0 1 1 1 0 0
 0 1 1 1 1 0 0 0 1 1 0 1 1 0 0 0 0 0 1]",0.0108728409,2,3,0.334,0.2222222222
337,blobs,Graph,0.5,0.1,"[2 1 1 1 1 1 0 1 1 1 1 1 1 2 1 2 1 2 2 1 0 2 1 1 2 1 1 2 1 1 1 2 2 1 1 1 1
 2 2 1 2 0 1 0 1 1 1 2 1 1 1 1 2 1 2 1 1 1 2 1 1 1 1 2 1 2 1 1 1 1 1 1 1 1
 1 1 1 2 1 1 1 0 0 1 1 1 2 1 2 1 1 1 1 1 1 2 2 1 1 1 2 1 2 1 1 1 2 0 1 1 1
 1 1 1 1 1 2 1 1 1 1 2 1 0 1 2 1 1 2 1 1 2 1 1 1 0 2 2 1 2 1 1 2 2 2 1 1 2
 2 0 2 1 2 2 2 1 1 1 1 1 1 2 1 2 2 1 1 1 1 2 2 2 1 2 2 2 2 0 1 1 1 1 2 2 1
 1 2 1 2 1 1 1 1 1 2 2 1 1 1 0 1 1 2 2 1 1 2 1 2 2 1 2 1 1 1 1 0 2 2 0 1 2
 2 1 1 2 1 1 2 1 2 1 1 0 1 1 1 1 2 1 2 2 1 2 1 1 1 1 0 1 2 1 2 2 1 1 1 1 1
 1 1 1 1 2 2 1 1 2 2 1 1 2 2 1 1 1 2 0 1 1 1 1 1 1 2 1 2 1 1 1 2 1 1 2 1 1
 2 1 1 2 1 1 2 1 1 2 1 1 1 1 1 2 2 1 2 2 1 2 2 1 1 2 1 1 1 1 1 1 2 1 1 1 1
 1 2 1 1 1 1 2 1 2 2 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 0 1 2 1 1 1 1 1 1 2 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 2 1 1 2 1 2 2 2 1 2 1 1 1 2 2 2 2 1 1 1 1
 2 1 2 1 1 1 2 2 2 1 2 1 2 2 2 1 2 1 0 1 1 1 2 2 1 2 1 1 1 2 1 1 1 1 2 2 1
 2 2 1 1 1 2 2 2 2 1 1 0 2 1 2 1 1 1 2 1 2 2 2 2 2 1 0 2 1 1 0 1 2 2 2 1 1
 1 2 2 2 2 1 1 1 2 2 1 2 2 1 1 1 1 1 2]",0.6286931038,3,3,0.71,0.6433634151
338,noisy_circles,GMM_MCA,0.5,0.25,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]",24.2130300999,1,2,0.5,0.3333333333
339,noisy_circles,GMM_Voting,0.5,0.25,"[2 0 3 1 3 3 2 3 3 2 2 3 3 1 2 3 3 3 3 3 3 2 2 3 1 3 3 0 3 3 3 2 3 3 0 3 3
 3 3 3 0 3 3 3 0 0 3 3 3 2 3 3 3 3 3 1 0 3 3 0 3 2 3 3 3 2 3 0 3 3 0 0 3 3
 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 3 3 3 3 3 1 3 2 3 3 3 3 0
 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 2 1 3 2 3 2 3 0 3 3 3 3 3 3 3 3 3 0 3 2
 3 3 3 1 2 3 3 3 3 3 2 3 3 0 3 3 3 3 3 2 3 3 3 2 3 1 3 3 3 1 3 2 3 3 3 3 3
 3 1 3 3 3 3 3 3 2 3 3 3 3 3 3 3 3 0 3 2 3 3 3 3 3 3 3 3 3 3 3 3 1 3 3 3 3
 3 3 0 3 3 3 3 3 3 1 2 3 3 3 3 2 3 3 3 3 3 3 3 3 3 3 3 3 0 3 3 3 3 3 3 3 0
 3 3 3 3 3 3 2 3 1 3 3 3 3 3 3 3 3 3 0 3 3 3 2 3 2 3 3 2 3 3 3 3 3 3 1 3 3
 3 3 3 0 3 3 1 3 2 3 3 1 2 3 3 3 3 3 3 2 3 3 3 3 3 3 2 3 3 3 3 3 3 3 1 3 3
 3 3 3 2 3 3 3 3 3 3 1 3 0 3 3 3 3 3 3 3 3 3 0 3 1 2 3 3 3 3 3 0 3 3 3 2 3
 3 1 2 3 3 3 3 3 3 0 1 3 2 3 3 3 3 3 1 3 3 3 3 0 3 2 3 3 3 3 3 1 0 3 3 2 3
 3 3 3 3 3 3 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 1 3 2 3 3 0 2 3 2 3 3 3 3
 3 3 3 3 3 3 3 3 3 3 3 3 2 3 3 2 3 2 0 3 3 3 2 3 3 3 1 1 3 3 3 3 3 3 3 3 3
 3 3 3 3 3 1 3 3 3 3 0 3 3 3 3 1 3 3 3]",0.7368881702,4,2,0,0
340,noisy_circles,GMM_Pair,0.5,0.25,"[0 3 2 2 0 0 0 2 2 1 0 1 1 2 0 1 0 0 1 1 0 0 0 0 2 3 2 3 1 2 1 0 2 0 3 1 0
 2 3 3 3 0 0 2 3 3 0 0 3 1 1 2 2 0 0 2 3 0 2 3 3 1 0 3 3 0 3 3 0 1 3 3 1 2
 1 0 0 0 0 1 0 1 1 3 1 2 0 0 0 0 0 0 0 2 0 2 1 1 2 1 2 0 0 2 3 1 3 2 2 1 3
 3 0 0 0 1 0 2 2 0 0 2 1 0 1 0 0 3 1 2 0 1 0 1 3 3 0 0 3 2 1 1 2 0 2 3 1 1
 1 2 2 2 0 2 3 0 2 1 1 0 2 3 3 0 0 0 1 1 0 0 2 1 3 1 1 1 1 2 2 1 0 0 3 1 3
 0 2 1 2 3 2 2 0 0 1 3 1 0 2 3 3 0 3 2 1 0 1 1 1 0 1 2 3 2 1 1 1 2 1 2 2 2
 0 2 3 1 0 3 0 0 0 2 0 0 0 2 1 0 0 1 1 2 2 1 0 0 1 0 0 0 3 3 2 1 0 0 0 3 3
 1 0 3 2 0 2 1 3 2 2 0 0 1 0 1 0 2 1 3 2 1 1 1 0 1 2 2 1 0 0 2 2 0 3 2 0 0
 3 2 0 3 2 2 2 3 0 2 0 2 0 1 2 3 0 2 2 0 2 1 2 1 2 1 0 1 2 0 0 0 2 2 2 0 0
 3 3 1 1 1 0 1 3 1 0 2 1 3 1 2 3 1 3 1 2 1 3 3 3 2 1 1 1 1 2 1 3 3 2 0 1 2
 2 2 0 3 3 2 0 2 0 3 2 1 1 0 0 1 0 2 2 0 0 0 0 3 3 0 1 1 0 0 1 2 3 2 0 1 2
 1 0 0 0 1 1 1 0 1 3 3 0 1 1 0 0 1 1 0 3 2 3 2 1 2 2 0 3 1 3 0 2 1 2 0 2 0
 2 3 3 0 2 1 0 1 0 2 0 2 0 3 2 0 2 0 3 2 0 1 1 3 2 2 2 2 3 0 1 0 3 0 3 3 0
 0 1 0 3 2 2 0 1 1 0 3 1 2 3 0 2 3 2 2]",0.5017175674,4,2,0,0
341,noisy_circles,MM,0.5,0.25,"[2 3 2 2 4 4 2 2 4 1 2 4 1 2 2 4 4 4 1 1 2 2 2 4 2 1 2 3 4 4 4 2 4 4 3 1 4
 4 1 3 3 4 4 4 3 3 2 4 1 1 4 4 4 4 4 2 3 2 2 3 3 1 4 3 1 2 1 3 2 1 3 3 1 2
 1 4 4 4 4 1 4 1 4 1 4 4 4 4 4 4 4 4 4 4 4 4 4 1 4 1 4 4 4 2 1 1 3 4 4 1 3
 1 4 4 4 4 4 2 2 4 4 2 4 4 1 2 4 3 1 2 4 1 4 1 1 3 4 4 1 4 1 1 4 4 4 3 4 1
 1 2 4 2 2 2 3 4 4 4 1 2 4 3 1 4 4 4 1 1 4 4 2 1 1 2 4 4 1 2 4 1 4 4 1 1 3
 4 2 1 4 1 4 4 4 2 1 3 4 4 4 1 3 4 3 4 1 4 1 1 4 4 4 4 1 4 1 1 1 2 1 4 2 2
 4 4 3 1 4 1 4 4 4 2 2 4 4 2 1 2 4 1 4 4 4 4 4 4 1 4 4 4 3 3 2 1 4 4 4 1 3
 4 4 3 4 4 4 1 1 2 4 4 4 1 4 1 4 2 1 3 4 1 4 1 4 1 4 2 1 4 4 4 2 2 1 2 4 4
 1 2 4 3 2 2 2 1 2 4 4 2 2 4 4 1 2 2 4 2 4 1 2 4 4 1 2 1 4 4 4 4 4 4 2 4 4
 3 3 4 1 1 4 1 3 4 4 2 4 3 4 4 3 4 1 1 4 1 3 3 3 2 1 4 1 1 4 1 3 1 4 4 1 4
 4 2 2 1 3 2 4 2 4 3 2 4 1 4 4 1 4 4 2 4 4 4 4 3 3 2 4 1 4 2 4 2 3 4 4 1 4
 1 4 4 2 1 4 1 4 1 3 1 4 1 4 4 4 1 1 4 1 4 3 2 4 2 2 2 3 1 3 2 2 1 2 4 4 4
 2 1 1 4 2 1 4 1 4 4 4 4 2 1 4 2 2 2 3 4 4 1 1 3 4 4 2 2 1 4 1 4 1 4 1 3 4
 4 4 4 1 4 2 4 1 1 4 3 1 4 1 4 2 1 4 2]",528.4986901283,4,2,0.074,0.0395721925
342,noisy_circles,Voting,0.5,0.25,"[0 0 1 1 0 0 0 1 1 0 0 1 0 1 0 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 1 0 1 0 0 0 0
 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1
 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 1 1 0 1 0 1 0 0 1 0 1 0 1 1 0 0
 0 0 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 0 1 0 1 0 1 0
 0 1 1 1 0 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 1 1 0 0 0 0 0 0
 0 1 0 1 0 1 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 1 0 1 1 0 1 0 0 0 1 0 1 1 1
 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 1 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 1 0 1 0 0
 0 1 0 0 1 1 1 0 0 1 0 1 0 1 1 0 1 1 1 0 1 0 1 1 1 0 0 0 1 0 0 0 1 1 1 0 0
 0 0 1 0 0 0 0 0 1 0 1 1 0 1 1 0 1 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 1
 1 1 0 0 0 1 0 1 0 0 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 1 1 1 0 1 0 0 1
 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 0 1 1 1 0 1 0
 1 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 1 0 0 1 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0
 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 1 0 1 1]",0.0207583904,2,2,0.19,0.1713554987
